Index,ID,Sampling_site,Dist_city,Dist_road,Dist_water2,Dist_water3,Dist_water,Dist_humset,HDens_2km,HDens_500m,NDVImean_50m,NDVImean_500m,NDVImean_2km,cattle_numb,cattle_freq,effort_days,xcoord,ycoord,PA,survey_area,pa_type,year,Biome,CTmodel,CTnumber,CTcode,CTcode2,trail,trail_type,trail_type2,team,team2,team3,veg_field,cattle_field
1,1,OCCAJ01,1.332474867,0.137312397,-0.718338411,-1.02889989,-0.71437645,0.023026581,-0.436974918,-0.171953621,-0.254807745,-0.11855935,-0.293694087,-0.276327702,-0.270365111,0.837065434,-45.367522,-14.933456,PC,PC,1,2015,Cer,trophycam,B110816640,A,A,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
2,2,OCCAJ02,1.357679787,0.481328088,-0.402029392,-0.841357915,-0.500524722,-0.348882206,-0.436974918,-0.171953621,0.244382812,0.066279665,-0.576849035,0.019801023,-0.038120534,0.837065434,-45.381071,-14.919999,PC,PC,1,2015,Cer,trophycam,B131200715,B,A,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
3,3,OCCAJ03,1.219524275,0.455774027,-0.877509226,-1.123273453,-0.821989424,-0.6106053,-0.267272345,-0.171953621,-0.295281019,-0.302837063,-0.386178478,-0.276327702,-0.270365111,0.837065434,-45.395021,-14.933413,PC,PC,1,2015,Cer,trophycam,B131200711,B,A,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
4,4,OCCAJ04,1.275156529,0.2982311,0.133324582,-0.523942552,-0.138580022,-0.307609007,-0.436974918,-0.171953621,-0.248727804,-0.335091453,-0.262648116,-0.276327702,-0.270365111,0.837065434,-45.381294,-14.933379,PC,PC,1,2015,Cer,trophycam,B121000651,B,A,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
5,5,OCCAJ05,1.191779947,0.106206475,-0.644133,-0.984902948,-0.664207298,-0.124169895,-0.436974918,-0.171953621,-0.541058374,-0.311249179,-0.343114911,-0.276327702,-0.270365111,-3.329335283,-45.381328,-14.947185,PC,PC,1,2015,Cer,trophycam,B140711140,C,C,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
6,6,OCCAJ06,1.250210672,-0.050626778,-0.012698252,-0.610520579,-0.237303844,0.152116584,-0.436974918,-0.171953621,-0.074313825,-0.276270958,-0.391553576,-0.276327702,-0.270365111,0.837065434,-45.367756,-14.947181,PC,PC,1,2015,Cer,trophycam,B100817126,A,A,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
7,7,OCCAJ07,1.388889814,-0.032328023,-0.942905775,-1.114130242,-0.866203038,0.293069629,-0.436974918,-0.171953621,-0.517441016,-0.143004624,-0.353041435,-0.276327702,-0.270365111,0.837065434,-45.353602,-14.934155,PC,PC,1,2015,Cer,trophycam,B121018018,B,A,1,trail,trail,other,MJ,MJ,CER SS,N
8,8,OCCAJ08,1.473529472,0.158614761,-0.114769547,-0.671039411,-0.306312698,-0.056756558,-0.436974918,-0.171953621,-0.475824965,-0.65090885,-0.525596624,-0.276327702,-0.270365111,0.837065434,-45.35317,-14.920093,PC,PC,1,2015,Cer,trophycam,B10103853,A,A,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
9,9,OCCAJ09,1.409413025,0.327824221,-1.039736956,-1.219459483,-0.931669131,-0.035448192,-0.436974918,-0.171953621,-0.314136494,-0.230862173,-0.403787,-0.276327702,-0.270365111,0.837065434,-45.36805,-14.920254,PC,PC,1,2015,Cer,trophycam,B100817020,A,A,1,trail,estrada,other,MJ,MJ,CER SS,N
10,10,OCCAJ10,1.95877385,0.045343871,-0.811452153,0.480927476,-0.777329239,-0.19320202,-0.436974918,-0.171953621,-0.995160508,-0.967068819,-0.717773406,-0.276327702,-0.270365111,0.837065434,-45.29726,-14.879485,PC,PC,1,2015,Cer,trophycam,B12091038,B,A,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
11,11,OCCAJ11,2.033188984,0.214458601,-1.226986393,-0.063294197,-1.058265634,-0.499358739,-0.436974918,-0.171953621,-0.259142554,-0.622180304,-0.521866835,-0.202295521,-0.212303966,0.837065434,-45.297776,-14.866211,PC,PC,1,2015,Cer,trophycam,B131000470,B,A,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
12,12,OCCAJ12,1.978811926,0.402207105,-0.472030824,-0.554422367,-0.547851627,-0.600303399,0.653970192,-0.171953621,-0.315984443,-0.251688297,-0.358618104,-0.276327702,-0.270365111,-0.886962449,-45.311185,-14.865418,PC,PC,1,2015,Cer,trophycam,B140806204,C,C,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
13,13,OCCAJ13,2.116641087,0.403853465,-0.462622051,-0.469252377,-0.541490499,-0.742639488,0.108497637,-0.171953621,-0.14418386,-0.066084202,-0.177820562,-0.276327702,-0.270365111,0.837065434,-45.297916,-14.851847,PC,PC,1,2015,Cer,trophycam,B140415863,C,C,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
14,16,OCCAJ16,1.816804047,0.076784143,-1.084260311,0.695119358,-0.961770696,0.08895451,-0.436974918,-0.171953621,-0.389728263,-0.603997728,-0.610792273,-0.202295521,-0.212303966,0.837065434,-45.311555,-14.892873,PC,PC,1,2015,Cer,trophycam,B131200699,B,A,1,trail,trail,other,MJ,MJ,CER SS,N
15,17,OCCAJ17,1.55709438,0.348520808,-0.089065544,-0.296033123,-0.288934612,-0.398201421,-0.436974918,-0.171953621,-0.341546328,-0.345158213,-0.5433491,-0.276327702,-0.270365111,0.908899929,-45.352926,-14.906244,PC,PC,1,2015,Cer,trophycam,B110817581,A,A,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
16,18,OCCAJ18,1.494519446,0.513375768,-0.662417121,-0.99574374,-0.676568915,-0.37014384,-0.436974918,-0.171953621,-0.417028885,-0.388411442,-0.391028567,-0.276327702,-0.270365111,0.693396444,-45.367576,-14.906547,PC,PC,1,2015,Cer,trophycam,B110817501,A,A,1,carreiro,carreiro,other,MJ,MJ,CER SS,N
17,19,OCCAJ19,1.720283631,0.724018126,-1.031618971,-1.214646269,-0.926180684,-0.896379989,-0.141510617,-0.171953621,0.788659788,0.220289283,0.038064661,-0.276327702,-0.270365111,0.693396444,-45.352978,-14.87928,PC,PC,1,2015,Cer,trophycam,B130904567,B,A,1,carreiro,carreiro,other,MJ,MJ,MC,N
18,21,OCCAJ21,1.379349553,-0.369786611,-0.558493972,-0.394695388,-0.60630805,0.674059447,-0.436974918,-0.171953621,0.657351759,-0.30156469,-0.65728828,-0.276327702,-0.270365111,0.837065434,-45.339649,-14.946838,PC,PC,1,2015,Cer,trophycam,B130905345,B,A,1,carreiro,carreiro,other,FFP,FFP,MC,N
19,22,OCCAJ22,1.58905338,-0.131103913,-1.080166991,0.438572145,-0.959003264,0.199130543,-0.436974918,-0.171953621,-0.81765965,-0.583854802,-0.674075685,-0.276327702,-0.270365111,0.693396444,-45.327677,-14.919725,PC,PC,1,2015,Cer,trophycam,B110307278,A,A,1,trail,estrada,other,FFP,FFP,CER SS,N
20,23,OCCAJ23,1.456340941,-0.190165767,-0.781925472,-0.448810009,-0.757366698,0.361367364,-0.436974918,-0.171953621,-0.458497319,-0.296831071,-0.627037543,-0.276327702,-0.270365111,-0.671458963,-45.339277,-14.933627,PC,PC,1,2015,Cer,trophycam,B100826313,A,A,1,trail,estrada,other,FFP,FFP,CER SS,N
21,24,OCCAJ24,1.533174387,-8.65E-05,-0.026191672,-0.070767784,-0.246426541,0.047063804,-0.436974918,-0.171953621,-0.999107217,-0.817082288,-0.686685036,-0.276327702,-0.270365111,-3.257500788,-45.339521,-14.920142,PC,PC,1,2015,Cer,trophycam,B101014253,A,A,1,carreiro,carreiro,other,FFP,FFP,CER SS,N
22,25,OCCAJ25,1.615452168,0.190823055,-0.556142388,0.376498469,-0.60471818,-0.248093966,-0.436974918,-0.171953621,-0.257236463,-0.502554218,-0.720209022,-0.276327702,-0.270365111,-1.246134925,-45.339316,-14.906251,PC,PC,1,2015,Cer,trophycam,B110816641,A,A,1,N,N,other,FFP,FFP,CER SS,N
23,26,OCCAJ26,1.675753785,0.028156413,-1.11097371,0.793198034,-0.979831219,0.004077701,-0.436974918,-0.171953621,-0.669215317,-0.872542531,-0.677224885,-0.276327702,-0.270365111,0.837065434,-45.325466,-14.906422,PC,PC,1,2015,Cer,trophycam,B100081557,A,A,1,N,N,other,FFP,FFP,CER SS,N
24,27,OCCAJ27,1.639869369,0.538881794,-1.247546579,-0.544106195,-1.072166064,-0.724418408,-0.412731693,-0.171953621,-0.235579424,-0.56929289,-0.295840834,-0.276327702,-0.270365111,-1.030631439,-45.352904,-14.892528,PC,PC,1,2015,Cer,trophycam,B100825112,A,A,1,trail,estrada,other,FFP,FFP,VER,N
25,28,OCCAJ28,1.695572372,0.377013947,-0.697808126,-0.239068151,-0.700496236,-0.475596016,-0.436974918,-0.171953621,-0.945275146,-0.63526224,-0.439944065,-0.276327702,-0.270365111,0.477892959,-45.33924,-14.892796,PC,PC,1,2015,Cer,trophycam,B100815356,A,A,1,N,N,other,FFP,FFP,CER RALO,N
26,29,OCCAJ29,1.776570037,0.56253263,-0.083993,-0.652791767,-0.285505142,-0.551035408,-0.436974918,-0.171953621,-0.163977237,-0.12203042,-0.068165304,-0.276327702,-0.270365111,-0.527789973,-45.339045,-14.879426,PC,PC,1,2015,Cer,trophycam,B101028491,A,A,0,N,N,other,FFP,FFP,CER SS,N
27,30,OCCAJ30,2.011110382,-0.48985067,-0.018242973,1.665772375,-0.241052546,0.469484778,-0.436974918,-0.171953621,-0.608806198,-0.427054528,-0.60797238,-0.276327702,-0.270365111,0.837065434,-45.269751,-14.893264,PC,PC,1,2015,Cer,trophycam,B110307295,A,A,0,N,N,other,FFP,FFP,CER SS,N
28,31,OCCAJ31,1.94591753,-0.308370992,-0.35237044,1.523171763,-0.466951057,0.271343173,-0.436974918,-0.171953621,-0.664280332,-0.496270009,-0.683459481,-0.276327702,-0.270365111,-1.246134925,-45.283291,-14.893258,PC,PC,1,2015,Cer,trophycam,B101028484,A,A,1,trail,estrada,other,FFP,FFP,CER SS,N
29,32,OCCAJ32,1.870146016,-0.451789795,0.751181176,2.100652688,0.279143448,0.571008787,-0.436974918,-0.171953621,-0.128591113,-0.474613113,-0.495729164,-0.276327702,-0.270365111,0.837065434,-45.283563,-14.906714,PC,PC,1,2015,Cer,trophycam,B121001275,B,A,1,trail,estrada,other,FFP,FFP,CER SS,N
30,33,OCCAJ33,1.730491563,-0.473473488,1.021079484,1.912698194,0.461617599,0.779247645,-0.436974918,-0.171953621,-0.466615872,-0.416422362,-0.462488345,-0.276327702,-0.270365111,-1.820810886,-45.297354,-14.91995,PC,PC,1,2015,Cer,trophycam,B140926006,C,C,0,N,N,other,FFP,FFP,CER SS,N
31,35,OCCAJ35,1.52126822,-0.352930979,-0.65937186,0.286074574,-0.67451006,0.51941067,-0.436974918,-0.171953621,-0.752804236,-1.004386567,-0.687704485,-0.276327702,-0.270365111,0.837065434,-45.325247,-14.933635,PC,PC,1,2015,Cer,trophycam,B120101027,B,A,0,N,N,other,FFP,FFP,CER SS,N
32,36,OCCAJ36,1.306024764,-0.563376193,-0.915746305,0.1024444,-0.847840933,0.940242852,-0.436974918,-0.171953621,-2.222434038,-1.268601808,-0.694351593,-0.276327702,-0.270365111,-0.743293459,-45.339172,-14.960311,PC,PC,1,2015,Cer,trophycam,B140926276,C,C,0,N,N,other,FFP,FFP,CER DENSO,N
33,37,OCCAJ37,2.10005118,0.036741258,-0.757434298,0.169603535,-0.740808587,-0.247443708,-0.436974918,-0.171953621,-0.194443126,-0.409596639,-0.752402176,-0.276327702,-0.270365111,-1.31796942,-45.283271,-14.865993,PC,PC,1,2015,Cer,trophycam,B140619853,C,C,0,N,N,other,FFP,FFP,CER SS,N
34,38,OCCAJ38,2.081702052,-0.300734198,-1.06604105,0.945115284,-0.949452929,0.215158465,-0.436974918,-0.171953621,-0.609611375,-0.472490578,-0.653040518,-0.276327702,-0.270365111,-0.096783002,-45.270622,-14.879724,PC,PC,1,2015,Cer,trophycam,B131200426,B,A,0,N,N,other,FFP,FFP,CER RALO,N
35,39,OCCAJ39,2.026277522,-0.132762707,-0.653814311,0.858105082,-0.670752685,-0.02664902,-0.436974918,-0.171953621,-0.832783777,-1.131407816,-0.73335475,-0.276327702,-0.270365111,0.765230939,-45.283331,-14.878911,PC,PC,1,2015,Cer,trophycam,B100815620,A,A,0,N,N,other,FFP,FFP,CER RALO,N
36,41,OCCAJ41,1.80479369,-0.265278794,0.547875533,1.706870816,0.141691587,0.458281338,-0.436974918,-0.171953621,0.451858625,-0.126232227,-0.435941643,-0.276327702,-0.270365111,0.765230939,-45.297507,-14.906435,PC,PC,1,2015,Cer,trophycam,B120521018,B,A,0,N,N,other,FFP,FFP,CER SS,N
37,42,OCCAJ42,1.739264617,-0.126390093,-0.149542666,1.342736062,-0.329822276,0.299690613,-0.436974918,-0.171953621,-0.40695764,-0.618096652,-0.494430066,-0.276327702,-0.270365111,0.693396444,-45.311526,-14.906422,PC,PC,1,2015,Cer,trophycam,B110817894,A,A,0,N,N,other,FFP,FFP,CER SS,N
38,43,OCCAJ43,1.757325017,0.227235499,-0.529177228,0.300398366,-0.586487444,-0.164614672,-0.436974918,-0.171953621,-0.479027183,-0.384731553,-0.595414352,-0.276327702,-0.270365111,0.693396444,-45.325497,-14.892413,PC,PC,1,2015,Cer,trophycam,B110304357,A,A,1,trail,trail,other,FFP,FFP,CER SS,N
39,44,OCCL01,-0.645284945,0.715251787,-0.691631697,0.529448622,-0.696320446,-0.427817409,-0.436974918,-0.171953621,-0.998010739,-0.95974161,-0.936164028,0.241897566,0.123746899,0.980734425,-44.861963,-15.1844,PD,CL,0,2016,Cer,trophycam,B121000481,B,A,1,carreiro,carreiro,other,MJ,MJ FFP,CER SS,N
40,45,OCCL02,-0.58393368,0.865740784,-0.573886672,1.229138351,-0.616714821,-0.684280529,-0.300606779,-0.171953621,-0.933506363,-0.886006824,-0.857262964,-0.276327702,-0.270365111,-0.527789973,-44.875482,-15.184701,PD,CL,0,2016,Cer,trophycam,B120101919,B,A,0,N,N,other,MJ,MJ FFP,CER DENSO,N
41,46,OCCL03,-0.515930397,1.032783337,-0.084601492,1.808511011,-0.285916534,-0.743180346,-0.16423864,-0.171953621,-0.608082108,-0.68945343,-0.687810224,0.241897566,0.129810162,0.908899929,-44.888863,-15.18442,PD,CL,0,2016,Cer,trophycam,B121001275,B,A,1,trail,trail,other,MJ,MJ FFP,CER DENSO,N
42,47,OCCL04,-0.654538104,0.69096993,0.527181201,1.474286463,0.127700463,-0.388089255,-0.436974918,-0.171953621,-0.71274965,-0.858100652,-1.0029103,-0.276327702,-0.270365111,0.908899929,-44.875423,-15.197722,PD,CL,0,2016,Cer,trophycam,B121017980,B,A,0,N,N,other,MJ,MJ FFP,CER DENSO,N
43,48,OCCL05,-0.581004701,0.871671651,0.641948807,1.397068297,0.2052931,-0.425030128,-0.436974918,-0.171953621,-1.117354744,-0.977292006,-0.87357024,-0.276327702,-0.270365111,0.908899929,-44.88916,-15.197394,PD,CL,0,2016,Cer,trophycam,B131200437,B,A,1,carreiro,carreiro,other,MJ,MJ FFP,CER SS,N
44,49,OCCL06,-0.720213529,0.52834389,1.223406445,1.822327323,0.598407788,-0.080413026,-0.436974918,-0.171953621,-0.89360691,-1.002515749,-1.019119077,-0.276327702,-0.270365111,0.908899929,-44.875306,-15.210378,PD,CL,0,2016,Cer,trophycam,B110307278,A,A,1,carreiro,carreiro,other,MJ,MJ FFP,CER SS,N
45,50,OCCL07,-0.792119227,0.351731979,0.736171042,1.233316987,0.268995324,0.051287968,-0.436974918,-0.171953621,-1.23425495,-0.849394634,-0.926117324,-0.276327702,-0.270365111,0.908899929,-44.861765,-15.210623,PD,CL,0,2016,Cer,agressor,B150801895,D,D,1,carreiro,carreiro,other,MJ,MJ FFP,CER SS,N
46,51,OCCL08,-0.857426384,0.191527669,0.833129865,0.710810481,0.334547713,-0.019395683,-0.436974918,-0.171953621,-0.838242367,-0.864910343,-0.966885136,-0.276327702,-0.270365111,-1.6053074,-44.848567,-15.210761,PD,CL,0,2016,Cer,trophycam,B1209138,B,A,1,trail,trail,other,MJ,MJ FFP,CER SS,Y
47,52,OCCL09,-0.782594722,0.376855858,0.616788707,0.238519006,0.188282738,-0.321812768,-0.436974918,-0.171953621,-0.775024736,-0.694967673,-0.779576755,-0.276327702,-0.270365111,0.908899929,-44.848367,-15.197585,PD,CL,0,2016,Cer,trophycam,B100826313,A,A,1,trail,trail,other,MJ,MJ FFP,CER DENSO,N
48,53,OCCL10,-0.72222729,0.52483168,0.459756195,0.828843916,0.08211544,-0.211922054,-0.436974918,-0.171953621,-0.884698513,-0.920271992,-0.975526225,-0.276327702,-0.270365111,0.908899929,-44.861609,-15.197641,PD,CL,0,2016,Cer,trophycam,B131200715,B,A,0,N,N,other,MJ,MJ FFP,CER DENSO,N
49,54,OCCL11,-0.196623244,1.823616488,0.35082211,1.691619634,0.008466757,-0.700048068,-0.300606779,-0.171953621,-0.528371396,-0.444937864,-0.478786197,-0.276327702,-0.270365111,0.908899929,-44.875256,-15.119563,PD,CL,0,2016,Cer,agressor,B151106892,D,D,0,N,N,other,MJ,MJ FFP,CER DENSO,N
50,55,OCCL12,-0.144147178,1.952294803,0.89053047,1.07032912,0.373355391,-0.568717647,-0.436974918,-0.171953621,-0.625702271,-0.43884166,-0.798278416,-0.276327702,-0.270365111,0.908899929,-44.888862,-15.119646,PD,CL,0,2016,Cer,trophycam,B140415863,C,C,0,N,N,other,MJ,MJ FFP,CER SS,N
51,56,OCCL13,-0.219620725,1.765702706,1.367289981,1.300985637,0.695685263,-0.30307857,-0.436974918,-0.171953621,-0.664803479,-0.527950629,-0.454030442,-0.276327702,-0.270365111,0.908899929,-44.889058,-15.132244,PD,CL,0,2016,Cer,trophycam,B120101027,B,A,1,trail,trail,other,MJ,MJ FFP,CER SS,N
52,57,OCCL14,-0.492705327,1.092734577,0.406954963,0.509066723,0.046417328,-0.39456738,-0.436974918,-0.171953621,-0.770521324,-0.644721913,-0.577126944,0.167865385,0.083531387,0.765230939,-44.86186,-15.158789,PD,CL,0,2016,Cer,trophycam,B131200419,B,A,1,trail,trail,other,MJ,MJ FFP,CER SS,Y
53,58,OCCL15,-0.689783729,0.612404605,-0.13031979,-0.062665457,-0.316825982,-0.472184349,-0.436974918,-0.171953621,-0.698543939,-0.772445225,-1.164994684,-0.276327702,-0.270365111,0.908899929,-44.794567,-15.158487,PD,CL,0,2016,Cer,trophycam,B121000673,B,A,1,carreiro,carreiro,other,MJ,MJ FFP,CER RALO,Y
54,59,OCCL16,-0.661771025,0.680132595,0.253404479,-0.452746287,-0.057395825,-0.785347124,0.517602053,-0.171953621,-0.426989449,-1.910164358,-1.324051456,-0.276327702,-0.270365111,0.908899929,-44.808128,-15.158375,PD,CL,0,2016,Cer,trophycam,B131200441,B,A,1,carreiro,carreiro,other,MJ,MJ FFP,CER RALO,Y
55,60,OCCL17,-0.752749497,0.455334089,0.231080245,-0.465982491,-0.072488901,-0.830345607,0.270119135,-0.171953621,-1.156165252,-1.676121609,-1.221395978,-0.276327702,-0.270365111,-2.754659322,-44.807968,-15.171424,PD,CL,0,2016,Cer,trophycam,B140619853,C,C,1,carreiro,carreiro,other,MJ,MJ FFP,CER RALO,Y
56,61,OCCL18,-0.842364657,0.233825057,-0.607996917,-0.963477595,-0.63977624,-0.960789566,0.017585545,-0.137640893,-1.169817181,-0.594171818,-0.482452203,-0.276327702,-0.270365111,0.837065434,-44.8079,-15.184427,PD,CL,0,2016,Cer,trophycam,B121018018,B,A,1,carreiro,carreiro,other,MJ,MJ FFP,CER RALO,Y
57,62,OCCL19,-0.875644305,0.153262695,-0.109077581,-0.327545358,-0.302464446,-0.916064859,-0.024840098,-0.057860208,-0.991540187,-1.054520815,-0.844548134,-0.054231159,-0.063925485,0.118720483,-44.794509,-15.184701,PD,CL,0,2016,Cer,agressor,B150801818,D,D,1,carreiro,carreiro,other,MJ,MJ FFP,CER SS,Y
58,63,OCCL20,-1.053900008,-0.28740019,-0.183663841,-0.664635682,-0.352891085,-0.866669788,1.303342281,-0.171953621,-0.339337046,-0.602672737,-0.324555982,-0.276327702,-0.270365111,0.908899929,-44.794508,-15.210232,PD,CL,0,2016,Cer,trophycam,B131000482,B,A,1,carreiro,carreiro,other,MJ,MJ FFP,CER SS,Y
59,64,OCCL21,-0.236153742,1.729113464,0.911993005,-0.012614372,0.387865886,-0.659984409,-0.051935467,-0.171953621,-1.137597807,-1.020997459,-0.804721786,-0.054231159,-0.09341686,0.765230939,-44.834812,-15.106208,PD,CL,0,2016,Cer,trophycam,B120521018,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
60,65,OCCL22,-0.19852707,1.820977844,-0.185587511,0.404576498,-0.354191649,-1.004457453,0.140584258,-0.171953621,-0.277897266,-0.438452956,-0.577080934,-0.276327702,-0.270365111,0.765230939,-44.848555,-15.106203,PD,CL,0,2016,Cer,trophycam,B110309357,A,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER DENSO,Y
61,66,OCCL23,-0.289604787,1.595972344,-0.564072207,0.548079862,-0.610079411,-0.955607525,0.556997293,-0.171953621,-0.373874077,-0.404769505,-0.455723037,-0.276327702,-0.270365111,0.765230939,-44.848299,-15.119698,PD,CL,0,2016,Cer,trophycam,B1210819?3,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,N
62,67,OCCL24,-0.299385025,1.568495735,1.343711003,1.420052511,0.679743874,-0.356496938,-0.436974918,-0.171953621,-0.127880067,-0.214298438,-0.411812599,-0.276327702,-0.270365111,0.693396444,-44.888807,-15.145534,PD,CL,0,2016,Cer,agressor,B150801806,D,D,0,N,N,other,MJ,MJ MSP,CER DENSO,N
63,68,OCCL25,-0.433173628,1.238746432,0.177555705,1.236602137,-0.10867603,-0.628395207,-0.308628434,-0.171953621,-0.237952619,-0.24771781,-0.504830034,-0.276327702,-0.270365111,0.908899929,-44.875439,-15.158328,PD,CL,0,2016,Cer,trophycam,B131200699,B,A,0,N,N,other,MJ,MJ MSP,CER SS,N
64,69,OCCL26,-0.112174912,2.032294438,0.450677052,1.42116179,0.075977169,-1.028806803,-0.218785896,0.280458869,0.339445297,0.063522761,-0.781630983,-0.276327702,-0.270365111,-0.958796944,-44.875597,-15.106466,PD,CL,0,2016,Cer,trophycam,B140926276,C,C,0,N,N,other,MJ,MJ MSP,CER SS,Y
65,70,OCCL27,-0.06483495,2.148347126,0.9772751,0.760158003,0.43200212,-0.727911194,-0.300606779,-0.171953621,-3.05176557,-3.122707983,-1.226870852,0.686090653,0.69577233,-0.168617498,-44.88854,-15.106598,PD,CL,0,2016,Cer,trophycam,B100815356,A,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,Y
66,71,OCCL28,-0.244216032,1.70703102,-0.817620633,1.124178673,-0.781499655,-0.748425427,0.629726967,0.560191416,0.013100779,-0.137581323,-0.341851306,-0.202295521,-0.210431027,0.693396444,-44.861967,-15.119553,PD,CL,0,2016,Cer,trophycam,B140926006,C,C,0,N,N,other,MJ,MJ MSP,CER SS,Y
67,72,OCCL29,-0.373251653,1.385806819,0.2604081,1.676859275,-0.052660783,-0.673656043,-0.146056222,-0.171953621,-0.432317856,-0.429185948,-0.406001697,-0.202295521,-0.207383529,0.477892959,-44.888817,-15.158354,PD,CL,0,2016,Cer,agressor,B151106797,D,D,0,N,N,other,MJ,MJ MSP,CER SS,N
68,73,OCCL30,-0.44580747,1.205118407,-0.444906675,1.285514217,-0.529513402,-0.669813519,0.023646351,-0.171953621,-0.219689629,-0.349813148,-0.507701306,-0.276327702,-0.270365111,0.765230939,-44.902467,-15.184626,PD,CL,0,2016,Cer,trophycam,B140806204,C,C,0,N,N,other,MJ,MJ MSP,CER SS,Y
69,74,OCCL31,-0.587564322,0.860754087,-0.520324463,-0.911495944,-0.580502224,-0.981686738,0.718143434,2.487091375,-0.380579066,-0.012090546,-0.115498703,0.093833204,0.015474369,0.908899929,-44.835027,-15.158384,PD,CL,0,2016,Cer,trophycam,B100825112,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,CER SS,Y
70,75,OCCL32,-0.542063512,0.971948447,0.080091281,-0.210632128,-0.174570249,-0.677061772,-0.232422709,0.097451839,-0.685373262,-0.608297989,-0.415548461,-0.202295521,-0.213197216,0.908899929,-44.848344,-15.158413,PD,CL,0,2016,Cer,trophycam,B120520985,B,A,0,N,N,GBF,GBF,GBF MSP,CER SS,N
71,76,OCCL33,-0.622863942,0.772100312,-0.988963188,-0.289120735,-0.897341756,-0.681787529,-0.372801676,-0.076002102,-0.000478385,-0.414633775,-0.52591047,-0.276327702,-0.270365111,-0.527789973,-44.848515,-15.171336,PD,CL,0,2016,Cer,trophycam,B100815620,A,A,0,N,N,GBF,GBF,GBF MSP,VER,Y
72,77,OCCL34,-0.56861565,0.904955332,-0.731965345,0.431559922,-0.723589414,-0.500198066,-0.436974918,-0.171953621,-0.541572077,-0.870211246,-0.765682322,-0.054231159,-0.101459965,0.980734425,-44.862,-15.17141,PD,CL,0,2016,Cer,trophycam,B130904567,B,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,CER SS,N
73,78,OCCL35,-0.510549118,1.047321262,-0.870794675,1.160371294,-0.817449818,-0.842306164,-0.194542671,-0.171953621,-0.444094329,-0.5255456,-0.667274755,-0.276327702,-0.270365111,-1.246134925,-44.875628,-15.171772,PD,CL,0,2016,Cer,agressor,B150801784,D,D,1,trail,trail,GBF,GBF,GBF MSP,CER SS,Y
74,79,OCCL36,-0.457371355,1.181336401,-0.145565064,-0.098395053,-0.32713308,-0.687512437,0.222137753,-0.145186047,-0.475030621,-0.345254354,-0.448758361,-0.276327702,-0.270365111,0.908899929,-44.848384,-15.145258,PD,CL,0,2016,Cer,trophycam,B130905345,B,A,0,N,N,GBF,GBF,GBF MSP,CER SS,Y
75,80,OCCL37,-0.276654724,1.625772127,0.659065808,1.469345777,0.216865645,-0.626702276,-0.351410595,-0.153842467,-0.452873475,-0.349501441,-0.478195905,-0.276327702,-0.270365111,0.837065434,-44.875474,-15.132506,PD,CL,0,2016,Cer,trophycam,B110307295,A,A,0,N,N,GBF,GBF,GBF MSP,CER SS,N
76,81,OCCL38,-0.327479336,1.501233746,-0.406793896,0.791668846,-0.50374593,-0.958002669,0.085769614,1.126122244,-0.256178231,-0.607254189,-0.511244577,-0.276327702,-0.270365111,0.837065434,-44.86204,-15.132533,PD,CL,0,2016,Cer,trophycam,B140806742,C,C,0,N,N,GBF,GBF,GBF MSP,CER SS,N
77,82,OCCL39,-0.355697708,1.430349128,1.268389059,1.34432797,0.628819851,-0.496089939,-0.436974918,-0.171953621,-0.312341304,-0.448177405,-0.469359872,-0.276327702,-0.270365111,0.908899929,-44.87542,-15.145373,PD,CL,0,2016,Cer,trophycam,B120100832,B,A,0,N,N,GBF,GBF,GBF MSP,CER DENSO,N
78,83,OCCL40,-0.409301498,1.298982496,0.558178254,0.61466296,0.148657101,-0.682431549,-0.024840098,-0.171953621,-0.741339103,-0.625261157,-0.537168863,-0.12826334,-0.07479073,-1.030631439,-44.861763,-15.145294,PD,CL,0,2016,Cer,trophycam,B100817020,A,A,0,N,N,GBF,GBF,GBF MSP,CER DENSO,N
79,84,OCCL41,-0.80330717,0.328792946,-1.146137795,-1.282545334,-1.003605124,-0.736577049,0.017585545,0.377152717,1.670722113,0.928816782,0.164923205,-0.276327702,-0.270365111,-1.102465934,-44.821155,-15.18436,PD,CL,0,2016,Cer,trophycam,B120100128,B,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,VER,Y
